lane,sequence,spend,start_unix_ns,fast_us,wallet_ready_us,final_proof_us,credit_closed_us,proof_queue_us,credit_queue_us,error
4,8,9d264a21b5d52301693588ea491f97d6da7027aad43b6dc7a24e859e61c7e09a,1789722462572122000,359197,451667,4685042,6795746,2836886,5936321,
7,8,bde838d73d3eba6c5beec635962e75e88ac03af2f0a4f59757b2dd95c8fc8de0,1789722462612568000,376091,470337,4648084,7078191,2778141,5953600,
5,7,13d460f3d9465b16b4c32de8d5b3ae639a5e31e9869a4eaa6ec26ccbfced1199,1789722462735310000,115025,252528,4521235,7154415,2871895,5834721,
6,7,49171529846b42d98c323e5bc8c097f634b9e5a597beceb81537362995f7fb83,1789722462735564000,115044,252277,4522173,6751714,2872213,5871543,
2,8,c2e38c94ed353217d420b8ab2c0aa854d888d48a0a4708caa0b62a19195a03a2,1789722462797101000,134294,226696,4459647,6893807,2837008,6012702,
3,9,4a7a98bca5f7435cbd4c5cf614de9eeb81eb841c0da412d259c96e520bfe3866,1789722462809287000,86464,178558,4445990,6678040,2872333,5935687,
1,7,3128c9b3c62ff0650ae72dbb0a0e6ec06479ae6e9c3de0841038905bd00a7441,1789722462809364000,86431,178504,4419300,6233205,2872604,5953439,
0,7,125312693ecd0f06079913401a37ae7104c62e921dc903c882b54c8e380e8b66,1789722462866479000,147364,261374,4395003,6922719,4100813,5914716,
3,10,473782da486d5843248dc2d2bbaa31e7fdb2b7bf2a7b8841e2d9c460d6fa8ccc,1789722463128020000,137800,207845,4957119,6261478,3919414,6053091,
6,8,72a0a5d042d1ecc1111dc90ef486320d41bed8d4031aa0a3968a510f74b74c19,1789722463128038000,137820,207868,4955448,6537685,3920024,6103085,
5,8,f543b2a1b4aa060c12286f9c51b2d933cec748479deea089e39c79e922cf4e24,1789722463128038000,137753,207850,4139085,6310952,3919823,6085539,
1,8,a40c0ec12e43266dd6357977704314290cf09548e7eb756fe4baa05a09419aa4,1789722463128083000,137741,207793,4138844,6368909,3919636,6053623,
4,9,fceff55694816b2a8626fc9235c84e35a13a5065dabbf1a4fc4236f911321b1f,1789722463137159000,209956,261631,4130432,6755287,3857754,6065262,
2,9,9b453547645e12a56fd69475ef7932a7b927ec3e6ac2b3d2db81e97ee19f234c,1789722463137447000,89275,123425,4124230,6423544,3968010,5998506,
7,9,ee372ca8b3449e08ece695056cb9074c56e96811168a8d021ce0fece4ef8b2ac,1789722463168999000,83627,116792,4097755,6654586,3969127,5981640,
0,8,32ff204295c40a3dc95c7172f8b23e374b16d23c3030fa6ef59d41281a22f594,1789722463189022000,76737,110800,4077745,6232405,3955345,6068043,
2,10,5d355ad99003ee8119331945728fd04b0253618efd4598fc1cfa35ca931b7e8e,1789722463313013000,123601,192725,4769627,6201504,3751633,5991189,
7,10,4341662d616f8d375e02bb7e16ce78bb4aa3966c8d7dad054d463645ac81f11b,1789722463347181000,42541,82650,3920592,6149745,3826916,6057445,
0,9,e6b5d09e4f6e6bf60eee07da4d9c55c4885b6f2a0680f3004c7829201fbb0573,1789722463360123000,209533,333682,3910120,6403887,3566653,5867186,
1,9,0841200cc369b137bed851c810162159b62855adb5228632ed57c01f4a8247f4,1789722463381127000,188644,312649,3887089,6442312,3563958,5803214,
5,9,3bc83674f70d861c671af992643465a9c4cbf2c9531e7494762358832f458f38,1789722463381143000,188494,312640,4702169,6644914,3565863,5820734,
6,9,4c1bf54a0fc4ec4d78892552f3ce5fbe5da4ad7b74eefa3f048b8f941ccaffc2,1789722463381164000,188229,312642,4700120,6241230,3567183,5909060,
